"member_casual","start_station_name","count_station"
"member","Public Rack - Mulligan Ave & 56th St","1"
"member","Public Rack - Michigan Ave & 67th St","1"
"member","Public Rack - Michigan Ave & 110th St","1"
"member","Lexington & California Ave","1"
"member","Public Rack - Menard Ave & Adams Blvd","1"
"member","Public Rack - Meade Ave & Archer Ave","1"
"member","Public Rack - May St & 78th St","1"
"member","Public Rack - May St & 63rd St","1"
"member","Public Rack - Mason Ave & Milwaukee Ave","1"
"member","Public Rack - Martin Luther King Dr & 69th St","1"
"member","Public Rack - Marquette Ave & 79th St","1"
"member","Public Rack - Maplewood Ave & 63rd St","1"
"member","Lavergne Ave & 44th St","1"
"member","Public Rack - Mackinaw Ave & 108th St","1"
"member","Public Rack - Mackinaw Ave & 106th St","1"
"member","Public Rack - Lotus Ave & Harrison St","1"
"member","Public Rack - Loomis Blvd & 83rd St","1"
"member","Public Rack - Longwood Dr & 111th St","1"
"member","Public Rack - Linder Ave & 64th Pl","1"
"member","Public Rack - Linder Ave & 51st St","1"
"member","Public Rack - Linder & Elston","1"
"member","Lamon Ave & 47th St","1"
"member","Public Rack - Lamon Ave & Erie St","1"
"member","Public Rack - Laflin St & 79th St","1"
"member","Knox Ave & Marquette Ave","1"
"member","Public Rack - Kostner Ave & Lake St","1"
"member","Public Rack - Kostner Ave & 16th St","1"
"member","Public Rack - Kostner & 83rd","1"
"member","Kildare Ave & 85th St","1"
"member","Public Rack - King Dr & Oakwood Blvd","1"
"member","Public Rack - King Dr & 83rd St","1"
"member","Public Rack - Kimbark Ave & 67th St","1"
"member","Public Rack - Kildare Ave & 63rd St","1"
"member","Public Rack - Keeler Ave & Madison St S","1"
"member","Public Rack - Keef Ave & South Chicago Ave","1"
"member","Public Rack - Kedzie Ave & 64th St - SE","1"
"member","Public Rack - Kedzie & 73rd","1"
"member","Public Rack - Kedzie & 71st","1"
"member","Public Rack - Kedvale Ave & Addison St","1"
"member","Indiana Ave & 133rd St","1"
"member","Public Rack - Jeffery Blvd & 81st St","1"
"member","Homan Ave & 65th St","1"
"member","Public Rack - Ingleside Ave & 79th St","1"
"member","Public Rack - Horner & 85th","1"
"member","Public Rack - Honore St & 87th St","1"
"member","Public Rack - Harlem & Summerdale","1"
"member","Public Rack - Hamilton Park","1"
"member","Public Rack - Halsted St & 80th St","1"
"member","Public Rack - Halsted St & 77th St","1"
"member","Public Rack - Hale Ave & 111th St","1"
"member","Public Rack - Grand Ave & North Ave","1"
"member","Public Rack - Ford City Mall","1"
"member","Public Rack - Fairfield Ave & 63rd St","1"
"member","Public Rack - Ewing Ave & 96th St N","1"
"member","Public Rack - Ewing Ave & 95th St","1"
"member","Public Rack - Ewing Ave & 107th St","1"
"member","Public Rack - Ewing Ave & 106th St","1"
"member","Public Rack - Ewing Ave & 102nd St","1"
"member","Public Rack - Emerald Ave & 45th St","1"
"member","Public Rack - East End Ave & 75th St","1"
"member","Public Rack - Devon Ave & Minnehaha Ave (east)","1"
"member","Public Rack - Devon Ave & Central Ave","1"
"member","Eberhart Ave & 131st St","1"
"member","Public Rack - Damen Ave & 84th St","1"
"member","Public Rack - Cottage Grove Ave & 92nd St","1"
"member","Public Rack - Cottage Grove Ave & 91st St","1"
"member","Public Rack - Central Park Ave & Fulton Blvd","1"
"member","Public Rack - Central Ave & Congress Pkwy","1"
"member","Public Rack - Central Ave & Adams St","1"
"member","Public Rack - California Ave & Touhy Ave - midblock","1"
"member","Public Rack - Brooks Park","1"
"member","Public Rack - Brainerd Park","1"
"member","Public Rack - Baltimore Ave & 134th St","1"
"member","Public Rack - Baltimore Ave & 132nd St","1"
"member","Public Rack - Baker Ave & 863rd Pl","1"
"member","Public Rack - Avers Ave & Archer Ave","1"
"member","Public Rack - Ave N & 106th St","1"
"member","Public Rack - Ashland Ave & 76th St","1"
"member","Public Rack - Ashland Ave & 74th St","1"
"member","Public Rack - Ashland Ave & 45th St","1"
"member","Public Rack - Artesian & 71st","1"
"member","Public Rack - Archer Park","1"
"member","Public Rack - Aida Food Market","1"
"member","Augusta Blvd & Laramie Ave","1"
"member","Avenue L & 114th St","1"
"member","Public Rack - Ada St & 119th St","1"
"member","Public Rack - 83rd Pl & Kedzie Ave N","1"
"member","Public Rack - 63rd St and Nagle Ave","1"
"member","Public Rack - 53rd St & Indiana Ave","1"
"member","Public Rack - 2302 S Pulaski Rd","1"
"member","Public Rack - 10101 S Stony Island Ave","1"
"member","Woodlawn & 103rd","1"
"member","Public Rack - Pulaski & 52nd","1"
"member","Public Rack - Pulaski & 84th","1"
